,index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
482,t_1|participant_id_offset[59],2.354,0.708,1.076,3.68,0.024,0.017,905.0,871.0,
483,t_1|participant_id_offset[60],-2.285,0.943,-3.939,-0.455,0.031,0.022,914.0,859.0,
484,t_1|participant_id_offset[61],0.753,0.747,-0.526,2.173,0.026,0.018,844.0,881.0,
485,t_1|participant_id_offset[62],-3.718,0.999,-5.672,-1.929,0.033,0.024,898.0,1071.0,
486,t_1|participant_id_offset[63],-1.652,0.884,-3.357,-0.07,0.029,0.02,934.0,822.0,
487,t_1|participant_id_offset[64],1.086,0.746,-0.305,2.392,0.024,0.017,927.0,820.0,
488,t_1|participant_id_offset[65],-2.95,0.938,-4.575,-1.012,0.03,0.021,960.0,903.0,
489,t_1|participant_id_offset[66],-1.117,0.979,-2.859,0.697,0.033,0.023,921.0,974.0,
490,t_1|participant_id_offset[67],-3.857,0.972,-5.817,-2.206,0.031,0.022,980.0,908.0,
491,t_1|participant_id_offset[68],0.358,0.939,-1.584,1.964,0.029,0.021,1066.0,1015.0,
492,t_1|participant_id_offset[69],-1.726,1.104,-3.719,0.299,0.036,0.025,954.0,1025.0,
493,a_1|participant_id_sigma,0.266,0.037,0.203,0.337,0.001,0.001,930.0,894.0,
494,v_1|participant_id_offset[1],-3.084,0.362,-3.796,-2.444,0.012,0.009,882.0,904.0,
495,v_1|participant_id_offset[2],0.038,0.314,-0.522,0.624,0.012,0.009,666.0,934.0,
496,v_1|participant_id_offset[3],-0.918,0.325,-1.532,-0.297,0.011,0.008,929.0,951.0,
497,v_1|participant_id_offset[4],0.723,0.336,0.112,1.4,0.011,0.008,911.0,875.0,
498,v_1|participant_id_offset[5],1.251,0.315,0.683,1.838,0.012,0.008,734.0,941.0,
499,v_1|participant_id_offset[6],1.071,0.433,0.312,1.94,0.016,0.012,762.0,966.0,
500,v_1|participant_id_offset[7],1.283,0.347,0.622,1.89,0.012,0.008,848.0,892.0,
501,v_1|participant_id_offset[8],-0.412,0.348,-1.034,0.279,0.012,0.009,819.0,953.0,
502,v_1|participant_id_offset[9],-1.348,0.376,-1.97,-0.579,0.014,0.01,721.0,988.0,
503,v_1|participant_id_offset[10],0.184,0.344,-0.485,0.82,0.012,0.009,778.0,890.0,
504,v_1|participant_id_offset[11],0.154,0.323,-0.43,0.758,0.012,0.008,764.0,781.0,
505,v_1|participant_id_offset[12],-0.122,0.296,-0.611,0.464,0.01,0.007,817.0,854.0,
