,index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
601,theta_1|participant_id_offset[31],1.741,1.666,-1.12,5.057,0.05,0.036,1092.0,911.0,
602,theta_1|participant_id_offset[32],-0.718,1.031,-2.603,1.248,0.034,0.024,920.0,896.0,
603,theta_1|participant_id_offset[33],-1.02,1.043,-3.137,0.838,0.033,0.023,1011.0,1053.0,
604,theta_1|participant_id_offset[34],-0.194,1.12,-2.538,1.708,0.036,0.026,991.0,943.0,
605,theta_1|participant_id_offset[35],-0.737,1.039,-2.755,1.049,0.033,0.023,1002.0,914.0,
606,theta_1|participant_id_offset[36],0.418,1.194,-1.778,2.693,0.039,0.028,939.0,917.0,
607,theta_1|participant_id_offset[37],-0.433,1.051,-2.325,1.587,0.034,0.024,943.0,916.0,
608,theta_1|participant_id_offset[38],-0.495,0.971,-2.24,1.449,0.029,0.021,1088.0,935.0,
609,theta_1|participant_id_offset[39],3.189,1.709,0.041,6.25,0.063,0.044,732.0,813.0,
610,theta_1|participant_id_offset[40],1.297,1.157,-1.029,3.344,0.038,0.027,954.0,1024.0,
611,theta_1|participant_id_offset[41],-1.24,1.059,-3.041,0.848,0.034,0.024,972.0,983.0,
612,theta_1|participant_id_offset[42],-0.549,1.046,-2.378,1.464,0.04,0.028,686.0,841.0,
613,theta_1|participant_id_offset[43],0.114,1.115,-1.976,2.087,0.038,0.027,845.0,849.0,
614,theta_1|participant_id_offset[44],0.364,1.131,-1.647,2.441,0.038,0.027,893.0,992.0,
615,theta_1|participant_id_offset[45],0.928,1.164,-1.287,2.987,0.036,0.026,1046.0,979.0,
616,theta_1|participant_id_offset[46],2.256,1.165,0.174,4.611,0.038,0.027,968.0,912.0,
617,theta_1|participant_id_offset[47],0.564,1.196,-1.689,2.654,0.036,0.027,1099.0,968.0,
618,theta_1|participant_id_offset[48],2.072,1.169,-0.18,4.192,0.04,0.029,846.0,914.0,
619,theta_1|participant_id_offset[49],2.231,1.141,0.211,4.362,0.036,0.026,989.0,944.0,
620,theta_1|participant_id_offset[50],-0.568,1.042,-2.511,1.346,0.033,0.023,1016.0,986.0,
621,theta_1|participant_id_offset[51],0.843,1.257,-1.816,2.913,0.039,0.027,1067.0,962.0,
622,theta_1|participant_id_offset[52],1.05,1.208,-0.9,3.603,0.04,0.03,918.0,738.0,
623,theta_1|participant_id_offset[53],-0.49,1.034,-2.413,1.487,0.033,0.023,1006.0,856.0,
624,theta_1|participant_id_offset[54],1.214,1.172,-0.772,3.65,0.039,0.027,919.0,812.0,
625,theta_1|participant_id_offset[55],-0.841,1.059,-2.739,1.172,0.035,0.025,932.0,944.0,
626,theta_1|participant_id_offset[56],0.712,1.204,-1.554,3.035,0.037,0.027,1040.0,925.0,
627,theta_1|participant_id_offset[57],-0.755,1.065,-2.649,1.302,0.034,0.024,987.0,931.0,
628,theta_1|participant_id_offset[58],1.392,1.278,-0.885,3.766,0.043,0.031,872.0,990.0,
629,theta_1|participant_id_offset[59],-0.802,0.965,-2.513,1.02,0.03,0.022,1016.0,882.0,
630,theta_1|participant_id_offset[60],0.772,1.165,-1.506,3.075,0.037,0.026,981.0,939.0,
631,theta_1|participant_id_offset[61],1.528,1.314,-0.789,4.056,0.04,0.029,1081.0,923.0,
632,theta_1|participant_id_offset[62],-0.294,1.052,-2.177,1.592,0.033,0.024,1008.0,767.0,
633,theta_1|participant_id_offset[63],0.51,1.157,-1.754,2.554,0.036,0.025,1043.0,1026.0,
634,theta_1|participant_id_offset[64],2.713,1.133,0.588,4.715,0.037,0.026,916.0,908.0,
635,theta_1|participant_id_offset[65],0.665,1.184,-1.585,2.802,0.039,0.028,941.0,850.0,
636,theta_1|participant_id_offset[66],-0.386,1.089,-2.409,1.509,0.033,0.025,1078.0,1026.0,
637,theta_1|participant_id_offset[67],-0.845,1.088,-2.961,1.069,0.035,0.025,973.0,952.0,
638,theta_1|participant_id_offset[68],0.402,1.199,-1.809,2.632,0.039,0.028,933.0,950.0,
639,theta_1|participant_id_offset[69],-0.501,1.08,-2.605,1.386,0.032,0.023,1156.0,973.0,
640,v_signed_contrast|participant_id_sigma,0.02,0.001,0.018,0.022,0.0,0.0,1078.0,1025.0,
