,index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
0,a_Intercept,-1.794,0.32,-2.37,-1.182,0.011,0.008,784.0,909.0,
1,t_Intercept,-3.392,0.399,-4.124,-2.609,0.013,0.009,977.0,1022.0,
2,theta_1|participant_id_mu,-0.02,0.295,-0.555,0.539,0.01,0.007,929.0,909.0,
3,theta_1|participant_id_sigma,0.665,0.107,0.467,0.867,0.003,0.002,982.0,914.0,
4,z_Intercept,-0.003,0.125,-0.219,0.245,0.004,0.003,966.0,1024.0,
5,z_1|participant_id[1],-0.19,0.192,-0.579,0.148,0.006,0.004,1018.0,945.0,
6,z_1|participant_id[2],-0.339,0.153,-0.621,-0.049,0.005,0.004,901.0,719.0,
7,z_1|participant_id[3],0.158,0.203,-0.205,0.535,0.007,0.005,930.0,940.0,
8,z_1|participant_id[4],0.185,0.155,-0.088,0.487,0.005,0.003,1096.0,886.0,
9,z_1|participant_id[5],0.061,0.198,-0.3,0.41,0.006,0.004,996.0,942.0,
10,z_1|participant_id[6],0.167,0.268,-0.301,0.703,0.009,0.006,939.0,899.0,
11,z_1|participant_id[7],0.599,0.201,0.251,0.995,0.007,0.005,830.0,797.0,
12,z_1|participant_id[8],-0.141,0.221,-0.557,0.288,0.007,0.005,1104.0,988.0,
13,z_1|participant_id[9],-0.396,0.228,-0.844,0.02,0.007,0.005,1030.0,1067.0,
14,z_1|participant_id[10],-0.172,0.188,-0.502,0.188,0.006,0.004,1059.0,975.0,
15,z_1|participant_id[11],0.047,0.178,-0.26,0.413,0.006,0.004,1014.0,976.0,
16,z_1|participant_id[12],0.152,0.208,-0.198,0.59,0.007,0.005,931.0,1026.0,
17,z_1|participant_id[13],-0.117,0.272,-0.588,0.4,0.009,0.007,991.0,845.0,
18,z_1|participant_id[14],0.484,0.189,0.15,0.865,0.006,0.004,957.0,940.0,
19,z_1|participant_id[15],-0.144,0.214,-0.511,0.268,0.007,0.005,841.0,815.0,
20,z_1|participant_id[16],-0.092,0.214,-0.499,0.325,0.007,0.005,938.0,983.0,
21,z_1|participant_id[17],0.693,0.225,0.287,1.129,0.007,0.005,1040.0,814.0,
22,z_1|participant_id[18],0.08,0.184,-0.26,0.435,0.006,0.004,1021.0,941.0,
23,z_1|participant_id[19],0.223,0.19,-0.115,0.57,0.007,0.005,884.0,831.0,
24,z_1|participant_id[20],0.037,0.297,-0.573,0.542,0.01,0.007,856.0,1020.0,
25,z_1|participant_id[21],-0.235,0.275,-0.761,0.275,0.009,0.007,846.0,825.0,
26,z_1|participant_id[22],-0.339,0.232,-0.803,0.062,0.007,0.005,968.0,972.0,
27,z_1|participant_id[23],-0.117,0.23,-0.516,0.311,0.008,0.005,896.0,895.0,
28,z_1|participant_id[24],-0.112,0.194,-0.461,0.268,0.007,0.005,854.0,937.0,
29,z_1|participant_id[25],0.296,0.257,-0.161,0.781,0.008,0.006,957.0,970.0,
30,z_1|participant_id[26],0.327,0.258,-0.099,0.837,0.009,0.006,861.0,805.0,
31,z_1|participant_id[27],0.091,0.208,-0.296,0.482,0.006,0.005,1041.0,829.0,
32,z_1|participant_id[28],0.045,0.207,-0.32,0.47,0.007,0.005,911.0,725.0,
33,z_1|participant_id[29],0.304,0.166,0.016,0.645,0.005,0.004,978.0,906.0,
34,z_1|participant_id[30],-0.078,0.222,-0.535,0.293,0.008,0.006,790.0,975.0,
35,z_1|participant_id[31],-0.188,0.212,-0.613,0.192,0.007,0.005,1001.0,982.0,
36,z_1|participant_id[32],0.112,0.147,-0.14,0.406,0.005,0.004,762.0,810.0,
37,z_1|participant_id[33],0.17,0.186,-0.132,0.557,0.007,0.005,789.0,907.0,
38,z_1|participant_id[34],-0.041,0.208,-0.475,0.324,0.007,0.005,952.0,981.0,
39,z_1|participant_id[35],-0.49,0.25,-0.936,-0.035,0.008,0.006,1000.0,825.0,
40,z_1|participant_id[36],-0.324,0.208,-0.685,0.095,0.007,0.005,810.0,889.0,
41,z_1|participant_id[37],-1.214,0.21,-1.639,-0.857,0.007,0.005,998.0,877.0,
42,z_1|participant_id[38],0.413,0.193,0.045,0.768,0.007,0.005,893.0,984.0,
43,z_1|participant_id[39],-0.224,0.176,-0.549,0.098,0.006,0.004,1027.0,979.0,
44,z_1|participant_id[40],-0.337,0.259,-0.829,0.129,0.009,0.007,835.0,721.0,
45,z_1|participant_id[41],0.468,0.197,0.134,0.86,0.006,0.005,918.0,952.0,
46,z_1|participant_id[42],-0.264,0.205,-0.619,0.144,0.007,0.005,871.0,917.0,
47,z_1|participant_id[43],0.447,0.258,-0.072,0.892,0.009,0.006,896.0,914.0,
48,z_1|participant_id[44],0.2,0.21,-0.165,0.645,0.007,0.005,881.0,888.0,
49,z_1|participant_id[45],0.043,0.179,-0.3,0.376,0.006,0.004,902.0,906.0,
50,z_1|participant_id[46],0.187,0.249,-0.281,0.634,0.008,0.006,871.0,944.0,
51,z_1|participant_id[47],0.089,0.204,-0.3,0.477,0.006,0.004,1093.0,765.0,
52,z_1|participant_id[48],0.426,0.226,0.01,0.854,0.008,0.006,917.0,821.0,
53,z_1|participant_id[49],-0.201,0.177,-0.552,0.11,0.006,0.004,814.0,774.0,
54,z_1|participant_id[50],-0.328,0.196,-0.691,0.031,0.006,0.004,961.0,908.0,
55,z_1|participant_id[51],-0.079,0.292,-0.609,0.431,0.01,0.007,929.0,955.0,
56,z_1|participant_id[52],0.02,0.168,-0.334,0.311,0.005,0.004,976.0,942.0,
57,z_1|participant_id[53],-0.444,0.171,-0.745,-0.111,0.006,0.004,752.0,847.0,
58,z_1|participant_id[54],-0.42,0.21,-0.821,-0.043,0.007,0.005,982.0,982.0,
59,z_1|participant_id[55],0.131,0.174,-0.197,0.435,0.006,0.004,909.0,906.0,
60,z_1|participant_id[56],0.027,0.179,-0.29,0.372,0.005,0.004,1129.0,913.0,
61,z_1|participant_id[57],-0.132,0.174,-0.474,0.172,0.006,0.004,891.0,972.0,
62,z_1|participant_id[58],-0.116,0.254,-0.588,0.369,0.008,0.006,951.0,905.0,
63,z_1|participant_id[59],-0.017,0.201,-0.354,0.376,0.007,0.005,929.0,820.0,
64,z_1|participant_id[60],0.512,0.22,0.112,0.932,0.008,0.006,779.0,942.0,
65,z_1|participant_id[61],-0.074,0.202,-0.441,0.309,0.007,0.005,881.0,790.0,
66,z_1|participant_id[62],-0.101,0.219,-0.489,0.322,0.007,0.005,908.0,746.0,
67,z_1|participant_id[63],-0.097,0.165,-0.407,0.217,0.005,0.004,973.0,942.0,
68,z_1|participant_id[64],-0.271,0.19,-0.636,0.069,0.006,0.004,1052.0,1072.0,
69,z_1|participant_id[65],0.19,0.191,-0.14,0.555,0.006,0.004,995.0,982.0,
70,z_1|participant_id[66],-0.006,0.291,-0.55,0.54,0.009,0.007,979.0,786.0,
71,z_1|participant_id[67],-0.14,0.204,-0.505,0.227,0.007,0.005,898.0,1070.0,
72,z_1|participant_id[68],-0.097,0.208,-0.489,0.299,0.007,0.005,847.0,972.0,
73,z_1|participant_id[69],-0.145,0.242,-0.584,0.311,0.008,0.006,925.0,1023.0,
74,v_1|participant_id_offset[1],-5.1,0.851,-6.823,-3.6,0.029,0.021,844.0,1025.0,
75,v_1|participant_id_offset[2],-0.099,0.411,-0.829,0.675,0.014,0.01,826.0,992.0,
76,v_1|participant_id_offset[3],-1.604,0.585,-2.689,-0.546,0.02,0.014,826.0,906.0,
77,v_1|participant_id_offset[4],0.269,0.518,-0.674,1.235,0.017,0.012,937.0,919.0,
78,v_1|participant_id_offset[5],-0.105,0.594,-1.188,0.964,0.019,0.014,925.0,944.0,
79,v_1|participant_id_offset[6],1.299,0.864,-0.391,2.759,0.03,0.021,849.0,924.0,
80,v_1|participant_id_offset[7],1.425,0.733,0.065,2.715,0.026,0.018,786.0,923.0,
81,v_1|participant_id_offset[8],0.065,0.449,-0.835,0.824,0.015,0.01,933.0,942.0,
82,v_1|participant_id_offset[9],0.018,0.556,-0.952,1.163,0.018,0.014,899.0,695.0,
83,v_1|participant_id_offset[10],0.151,0.414,-0.641,0.844,0.015,0.011,748.0,975.0,
84,v_1|participant_id_offset[11],-0.145,0.456,-1.058,0.644,0.015,0.01,977.0,983.0,
85,v_1|participant_id_offset[12],-1.496,0.54,-2.518,-0.543,0.017,0.012,1012.0,940.0,
86,v_1|participant_id_offset[13],-1.692,0.876,-3.166,0.147,0.028,0.02,980.0,946.0,
87,v_1|participant_id_offset[14],-3.453,0.863,-5.066,-1.797,0.03,0.021,841.0,909.0,
88,v_1|participant_id_offset[15],2.805,1.204,0.76,5.237,0.042,0.03,805.0,879.0,
89,v_1|participant_id_offset[16],-4.261,0.865,-5.817,-2.568,0.031,0.022,803.0,741.0,
90,v_1|participant_id_offset[17],1.23,0.641,0.0,2.348,0.021,0.015,906.0,841.0,
91,v_1|participant_id_offset[18],0.806,0.581,-0.194,1.931,0.02,0.014,852.0,870.0,
92,v_1|participant_id_offset[19],0.814,0.744,-0.536,2.24,0.026,0.018,841.0,948.0,
93,v_1|participant_id_offset[20],0.335,1.442,-2.652,2.803,0.051,0.036,817.0,954.0,
94,v_1|participant_id_offset[21],-3.913,0.786,-5.357,-2.497,0.028,0.02,794.0,876.0,
95,v_1|participant_id_offset[22],-2.392,0.834,-3.874,-0.776,0.028,0.02,909.0,796.0,
96,v_1|participant_id_offset[23],1.292,1.047,-0.648,3.148,0.036,0.025,863.0,983.0,
97,v_1|participant_id_offset[24],0.314,0.488,-0.559,1.221,0.017,0.012,836.0,955.0,
98,v_1|participant_id_offset[25],0.835,0.997,-0.979,2.613,0.035,0.025,808.0,845.0,
99,v_1|participant_id_offset[26],6.03,0.82,4.43,7.508,0.03,0.021,769.0,941.0,
100,v_1|participant_id_offset[27],-2.41,0.809,-3.804,-0.84,0.027,0.019,905.0,981.0,
101,v_1|participant_id_offset[28],-1.692,0.557,-2.786,-0.717,0.017,0.012,1046.0,1005.0,
102,v_1|participant_id_offset[29],0.427,0.575,-0.556,1.575,0.019,0.014,879.0,918.0,
103,v_1|participant_id_offset[30],0.186,0.513,-0.76,1.127,0.019,0.013,733.0,751.0,
104,v_1|participant_id_offset[31],-0.714,0.527,-1.638,0.308,0.017,0.012,950.0,976.0,
105,v_1|participant_id_offset[32],-0.429,0.438,-1.301,0.321,0.014,0.01,962.0,876.0,
106,v_1|participant_id_offset[33],-3.156,0.766,-4.532,-1.614,0.026,0.018,905.0,984.0,
107,v_1|participant_id_offset[34],1.53,0.738,0.199,2.93,0.026,0.018,808.0,836.0,
108,v_1|participant_id_offset[35],-4.404,0.798,-5.736,-2.777,0.026,0.018,972.0,915.0,
109,v_1|participant_id_offset[36],-0.507,0.426,-1.283,0.281,0.014,0.01,949.0,823.0,
110,v_1|participant_id_offset[37],2.616,0.666,1.494,3.944,0.023,0.017,823.0,861.0,
111,v_1|participant_id_offset[38],-0.625,0.506,-1.645,0.264,0.016,0.012,968.0,975.0,
112,v_1|participant_id_offset[39],3.577,1.161,1.417,5.746,0.039,0.027,892.0,866.0,
113,v_1|participant_id_offset[40],-1.37,0.777,-2.779,0.128,0.026,0.019,888.0,979.0,
114,v_1|participant_id_offset[41],1.57,0.694,0.296,2.881,0.024,0.017,839.0,865.0,
115,v_1|participant_id_offset[42],-0.487,0.4,-1.267,0.232,0.013,0.009,996.0,811.0,
116,v_1|participant_id_offset[43],1.685,0.768,0.267,3.17,0.025,0.018,938.0,944.0,
117,v_1|participant_id_offset[44],0.756,0.943,-0.932,2.477,0.033,0.023,821.0,870.0,
118,v_1|participant_id_offset[45],0.648,0.543,-0.244,1.759,0.018,0.013,878.0,1017.0,
119,v_1|participant_id_offset[46],1.934,1.517,-1.066,4.639,0.052,0.037,845.0,944.0,
120,v_1|participant_id_offset[47],0.159,0.437,-0.619,0.99,0.015,0.01,886.0,823.0,
121,v_1|participant_id_offset[48],-0.846,0.502,-1.828,0.074,0.017,0.012,926.0,981.0,
122,v_1|participant_id_offset[49],-0.085,0.53,-1.074,0.875,0.018,0.013,862.0,821.0,
123,v_1|participant_id_offset[50],2.012,0.774,0.569,3.53,0.026,0.018,884.0,975.0,
124,v_1|participant_id_offset[51],-0.159,1.457,-2.756,2.665,0.045,0.037,1057.0,983.0,
125,v_1|participant_id_offset[52],0.076,0.408,-0.697,0.822,0.013,0.009,945.0,972.0,
126,v_1|participant_id_offset[53],0.802,0.462,-0.061,1.61,0.016,0.011,833.0,889.0,
127,v_1|participant_id_offset[54],-0.982,0.572,-2.075,0.032,0.019,0.013,920.0,815.0,
128,v_1|participant_id_offset[55],-0.194,0.44,-0.945,0.652,0.014,0.01,982.0,913.0,
129,v_1|participant_id_offset[56],0.348,0.471,-0.509,1.233,0.017,0.012,828.0,942.0,
130,v_1|participant_id_offset[57],0.569,0.438,-0.246,1.368,0.015,0.011,858.0,899.0,
131,v_1|participant_id_offset[58],-2.915,1.225,-5.102,-0.591,0.042,0.03,837.0,793.0,
132,v_1|participant_id_offset[59],-2.86,0.744,-4.178,-1.444,0.024,0.017,954.0,795.0,
133,v_1|participant_id_offset[60],2.034,1.149,0.002,4.236,0.041,0.029,796.0,890.0,
134,v_1|participant_id_offset[61],-1.401,0.565,-2.462,-0.322,0.018,0.013,1004.0,1028.0,
135,v_1|participant_id_offset[62],-1.124,0.54,-2.142,-0.104,0.018,0.012,945.0,1026.0,
136,v_1|participant_id_offset[63],-1.193,0.506,-2.235,-0.307,0.016,0.012,969.0,747.0,
137,v_1|participant_id_offset[64],1.036,0.613,-0.154,2.047,0.021,0.015,881.0,1024.0,
138,v_1|participant_id_offset[65],-0.594,0.39,-1.321,0.13,0.013,0.009,934.0,847.0,
139,v_1|participant_id_offset[66],-1.071,1.697,-4.11,2.116,0.056,0.039,934.0,942.0,
140,v_1|participant_id_offset[67],0.48,0.465,-0.323,1.387,0.015,0.011,960.0,1026.0,
141,v_1|participant_id_offset[68],-0.442,0.527,-1.384,0.569,0.017,0.012,1015.0,1011.0,
142,v_1|participant_id_offset[69],-0.79,0.645,-1.976,0.384,0.021,0.015,979.0,1016.0,
143,v_1|participant_id[1],-5.272,1.342,-7.767,-3.022,0.045,0.032,818.0,807.0,
144,v_1|participant_id[2],-0.112,0.437,-0.956,0.675,0.015,0.011,828.0,1026.0,
145,v_1|participant_id[3],-1.624,0.6,-2.752,-0.54,0.021,0.015,793.0,1010.0,
146,v_1|participant_id[4],0.267,0.542,-0.755,1.298,0.018,0.013,943.0,772.0,
147,v_1|participant_id[5],-0.109,0.624,-1.253,1.093,0.021,0.015,901.0,914.0,
148,v_1|participant_id[6],1.309,0.893,-0.16,3.079,0.03,0.021,878.0,910.0,
149,v_1|participant_id[7],1.431,0.736,0.068,2.751,0.025,0.017,893.0,965.0,
150,v_1|participant_id[8],0.056,0.473,-0.815,0.929,0.015,0.011,950.0,942.0,
151,v_1|participant_id[9],0.002,0.588,-1.055,1.201,0.019,0.015,915.0,711.0,
152,v_1|participant_id[10],0.141,0.435,-0.642,0.924,0.016,0.011,796.0,857.0,
153,v_1|participant_id[11],-0.152,0.484,-1.085,0.71,0.015,0.011,998.0,888.0,
154,v_1|participant_id[12],-1.504,0.529,-2.484,-0.517,0.018,0.013,913.0,1070.0,
155,v_1|participant_id[13],-1.746,0.982,-3.561,0.172,0.032,0.023,937.0,982.0,
156,v_1|participant_id[14],-3.557,1.092,-5.656,-1.607,0.038,0.027,813.0,874.0,
157,v_1|participant_id[15],2.883,1.346,0.67,5.658,0.047,0.034,818.0,767.0,
158,v_1|participant_id[16],-4.414,1.281,-6.84,-2.292,0.044,0.031,789.0,772.0,
159,v_1|participant_id[17],1.234,0.647,0.104,2.506,0.022,0.015,916.0,982.0,
160,v_1|participant_id[18],0.804,0.588,-0.227,1.948,0.02,0.014,883.0,1015.0,
161,v_1|participant_id[19],0.819,0.774,-0.635,2.266,0.026,0.019,865.0,916.0,
162,v_1|participant_id[20],0.37,1.501,-2.327,3.324,0.052,0.037,847.0,1025.0,
163,v_1|participant_id[21],-4.043,1.113,-5.857,-1.926,0.039,0.028,797.0,814.0,
164,v_1|participant_id[22],-2.455,0.944,-4.197,-0.727,0.032,0.023,887.0,907.0,
165,v_1|participant_id[23],1.311,1.105,-0.772,3.313,0.037,0.026,884.0,815.0,
166,v_1|participant_id[24],0.309,0.504,-0.671,1.208,0.017,0.012,851.0,909.0,
167,v_1|participant_id[25],0.844,1.043,-1.084,2.845,0.036,0.026,823.0,944.0,
168,v_1|participant_id[26],6.197,1.284,3.751,8.458,0.046,0.033,787.0,961.0,
169,v_1|participant_id[27],-2.473,0.914,-4.098,-0.845,0.03,0.021,915.0,881.0,
170,v_1|participant_id[28],-1.712,0.568,-2.765,-0.68,0.019,0.014,879.0,936.0,
171,v_1|participant_id[29],0.423,0.599,-0.645,1.627,0.02,0.014,897.0,915.0,
172,v_1|participant_id[30],0.17,0.533,-0.988,1.032,0.02,0.014,749.0,899.0,
173,v_1|participant_id[31],-0.729,0.557,-1.653,0.438,0.018,0.013,919.0,941.0,
174,v_1|participant_id[32],-0.442,0.464,-1.294,0.409,0.015,0.011,964.0,1013.0,
175,v_1|participant_id[33],-3.229,0.903,-4.947,-1.418,0.031,0.022,848.0,849.0,
176,v_1|participant_id[34],1.534,0.726,0.233,2.968,0.024,0.017,917.0,945.0,
177,v_1|participant_id[35],-4.541,1.174,-6.912,-2.588,0.041,0.029,780.0,864.0,
178,v_1|participant_id[36],-0.516,0.453,-1.389,0.303,0.015,0.011,896.0,852.0,
179,v_1|participant_id[37],2.637,0.616,1.551,3.814,0.018,0.013,1129.0,930.0,
180,v_1|participant_id[38],-0.63,0.523,-1.698,0.332,0.017,0.012,910.0,975.0,
181,v_1|participant_id[39],3.658,1.295,1.071,5.932,0.043,0.031,951.0,934.0,
182,v_1|participant_id[40],-1.41,0.845,-3.062,0.139,0.028,0.02,905.0,944.0,
183,v_1|participant_id[41],1.567,0.668,0.271,2.8,0.022,0.016,904.0,922.0,
184,v_1|participant_id[42],-0.497,0.422,-1.275,0.283,0.013,0.01,993.0,878.0,
185,v_1|participant_id[43],1.709,0.805,0.086,3.141,0.025,0.019,991.0,892.0,
186,v_1|participant_id[44],0.765,0.985,-0.939,2.68,0.034,0.024,828.0,835.0,
187,v_1|participant_id[45],0.645,0.554,-0.345,1.7,0.018,0.013,931.0,975.0,
188,v_1|participant_id[46],1.986,1.615,-1.106,5.01,0.055,0.04,851.0,850.0,
189,v_1|participant_id[47],0.15,0.454,-0.622,1.049,0.015,0.011,920.0,1040.0,
190,v_1|participant_id[48],-0.856,0.522,-1.847,0.12,0.017,0.012,938.0,1025.0,
191,v_1|participant_id[49],-0.094,0.558,-1.09,0.938,0.019,0.014,854.0,912.0,
192,v_1|participant_id[50],2.025,0.763,0.734,3.556,0.024,0.017,1015.0,912.0,
193,v_1|participant_id[51],-0.161,1.503,-3.081,2.578,0.046,0.039,1066.0,988.0,
194,v_1|participant_id[52],0.069,0.425,-0.715,0.842,0.014,0.01,981.0,944.0,
195,v_1|participant_id[53],0.794,0.454,-0.06,1.583,0.015,0.011,917.0,983.0,
196,v_1|participant_id[54],-1.0,0.607,-2.058,0.19,0.02,0.014,871.0,815.0,
197,v_1|participant_id[55],-0.2,0.466,-0.941,0.753,0.015,0.01,1000.0,1017.0,
198,v_1|participant_id[56],0.339,0.484,-0.509,1.274,0.017,0.012,840.0,874.0,
199,v_1|participant_id[57],0.558,0.437,-0.132,1.478,0.014,0.01,968.0,1010.0,
200,v_1|participant_id[58],-3.029,1.437,-5.656,-0.455,0.049,0.035,855.0,730.0,
201,v_1|participant_id[59],-2.938,0.905,-4.594,-1.287,0.031,0.022,854.0,583.0,
202,v_1|participant_id[60],2.08,1.238,-0.107,4.543,0.043,0.03,833.0,857.0,
203,v_1|participant_id[61],-1.411,0.564,-2.458,-0.395,0.018,0.013,993.0,976.0,
204,v_1|participant_id[62],-1.136,0.556,-2.217,-0.116,0.019,0.013,868.0,792.0,
205,v_1|participant_id[63],-1.205,0.516,-2.137,-0.218,0.017,0.012,919.0,725.0,
206,v_1|participant_id[64],1.029,0.604,-0.06,2.182,0.02,0.014,942.0,1072.0,
207,v_1|participant_id[65],-0.606,0.419,-1.396,0.148,0.014,0.01,901.0,847.0,
208,v_1|participant_id[66],-1.116,1.795,-4.46,2.157,0.059,0.042,912.0,890.0,
209,v_1|participant_id[67],0.467,0.465,-0.421,1.3,0.015,0.011,986.0,944.0,
210,v_1|participant_id[68],-0.452,0.556,-1.5,0.591,0.018,0.013,982.0,1059.0,
211,v_1|participant_id[69],-0.811,0.702,-2.066,0.449,0.022,0.016,993.0,815.0,
212,t_1|participant_id[1],0.303,0.404,-0.312,1.128,0.013,0.009,920.0,906.0,
213,t_1|participant_id[2],-0.156,0.36,-0.849,0.516,0.011,0.008,1000.0,908.0,
214,t_1|participant_id[3],0.023,0.399,-0.655,0.899,0.013,0.009,992.0,1024.0,
215,t_1|participant_id[4],0.457,0.44,-0.248,1.41,0.014,0.01,978.0,1072.0,
216,t_1|participant_id[5],0.044,0.431,-0.771,0.894,0.015,0.011,823.0,1017.0,
217,t_1|participant_id[6],0.139,0.372,-0.453,0.858,0.012,0.009,995.0,843.0,
218,t_1|participant_id[7],-0.149,0.411,-0.914,0.584,0.013,0.009,988.0,1025.0,
219,t_1|participant_id[8],0.156,0.345,-0.598,0.768,0.012,0.008,874.0,841.0,
220,t_1|participant_id[9],0.29,0.403,-0.533,1.039,0.013,0.009,1019.0,944.0,
221,t_1|participant_id[10],0.564,0.534,-0.386,1.668,0.018,0.013,904.0,895.0,
222,t_1|participant_id[11],-0.346,0.346,-0.969,0.378,0.011,0.008,976.0,976.0,
223,t_1|participant_id[12],0.083,0.415,-0.751,0.789,0.014,0.01,841.0,831.0,
224,t_1|participant_id[13],-0.004,0.363,-0.67,0.724,0.011,0.009,1109.0,908.0,
225,t_1|participant_id[14],0.953,0.405,0.305,1.73,0.013,0.009,1014.0,1023.0,
226,t_1|participant_id[15],0.735,0.424,-0.019,1.525,0.013,0.009,994.0,908.0,
227,t_1|participant_id[16],0.301,0.385,-0.33,1.032,0.012,0.009,1010.0,870.0,
228,t_1|participant_id[17],0.267,0.4,-0.333,1.051,0.013,0.009,979.0,836.0,
229,t_1|participant_id[18],0.142,0.368,-0.548,0.838,0.012,0.008,951.0,855.0,
230,t_1|participant_id[19],0.235,0.392,-0.51,0.962,0.012,0.009,879.0,944.0,
231,t_1|participant_id[20],0.023,0.314,-0.567,0.602,0.01,0.008,921.0,982.0,
232,t_1|participant_id[21],0.033,0.343,-0.536,0.712,0.011,0.008,1016.0,882.0,
233,t_1|participant_id[22],0.153,0.359,-0.455,0.859,0.013,0.009,804.0,911.0,
234,t_1|participant_id[23],0.317,0.401,-0.454,1.056,0.013,0.009,970.0,908.0,
235,t_1|participant_id[24],-0.11,0.348,-0.802,0.553,0.012,0.009,853.0,901.0,
236,t_1|participant_id[25],-0.524,0.295,-1.146,-0.026,0.009,0.007,974.0,813.0,
237,t_1|participant_id[26],0.98,0.447,0.246,1.785,0.014,0.01,1006.0,908.0,
238,t_1|participant_id[27],0.438,0.432,-0.296,1.311,0.014,0.01,879.0,1025.0,
239,t_1|participant_id[28],0.269,0.428,-0.508,1.039,0.013,0.009,1054.0,907.0,
240,t_1|participant_id[29],-0.29,0.419,-1.056,0.529,0.014,0.01,921.0,921.0,
241,t_1|participant_id[30],0.089,0.36,-0.615,0.72,0.012,0.008,992.0,740.0,
242,t_1|participant_id[31],0.245,0.356,-0.364,0.924,0.011,0.009,961.0,942.0,
243,t_1|participant_id[32],0.634,0.428,-0.119,1.416,0.014,0.01,960.0,1017.0,
244,t_1|participant_id[33],0.869,0.414,0.192,1.593,0.013,0.009,1011.0,871.0,
245,t_1|participant_id[34],0.864,0.428,0.14,1.675,0.013,0.009,1089.0,1021.0,
246,t_1|participant_id[35],0.002,0.376,-0.589,0.789,0.012,0.009,1011.0,881.0,
247,t_1|participant_id[36],0.424,0.528,-0.563,1.427,0.017,0.012,948.0,874.0,
248,t_1|participant_id[37],0.798,0.425,0.084,1.625,0.013,0.009,1045.0,975.0,
249,t_1|participant_id[38],0.357,0.456,-0.572,1.17,0.015,0.01,970.0,1026.0,
250,t_1|participant_id[39],0.502,0.408,-0.1,1.377,0.013,0.009,1032.0,813.0,
251,t_1|participant_id[40],-0.167,0.325,-0.813,0.408,0.011,0.008,859.0,875.0,
252,t_1|participant_id[41],-0.444,0.407,-1.193,0.294,0.013,0.009,1012.0,1018.0,
253,t_1|participant_id[42],-0.221,0.386,-1.031,0.425,0.013,0.009,870.0,943.0,
254,t_1|participant_id[43],0.73,0.412,0.045,1.496,0.013,0.009,1063.0,908.0,
255,t_1|participant_id[44],0.174,0.391,-0.573,0.893,0.013,0.009,850.0,871.0,
256,t_1|participant_id[45],0.025,0.387,-0.662,0.723,0.013,0.009,946.0,844.0,
257,t_1|participant_id[46],0.114,0.325,-0.49,0.75,0.01,0.007,1090.0,946.0,
258,t_1|participant_id[47],0.055,0.421,-0.68,0.906,0.013,0.009,1025.0,908.0,
259,t_1|participant_id[48],-0.02,0.368,-0.774,0.631,0.013,0.009,798.0,905.0,
260,t_1|participant_id[49],0.09,0.355,-0.51,0.821,0.011,0.009,1081.0,936.0,
261,t_1|participant_id[50],0.909,0.42,0.187,1.698,0.013,0.009,1028.0,983.0,
262,t_1|participant_id[51],0.084,0.317,-0.461,0.706,0.01,0.007,990.0,1071.0,
263,t_1|participant_id[52],0.284,0.363,-0.318,0.974,0.012,0.008,955.0,1016.0,
264,t_1|participant_id[53],0.363,0.483,-0.641,1.268,0.017,0.012,824.0,799.0,
265,t_1|participant_id[54],-0.162,0.341,-0.79,0.46,0.011,0.008,914.0,972.0,
266,t_1|participant_id[55],0.186,0.391,-0.429,0.893,0.012,0.009,1020.0,983.0,
267,t_1|participant_id[56],0.453,0.428,-0.367,1.253,0.015,0.011,829.0,1026.0,
268,t_1|participant_id[57],0.673,0.431,-0.028,1.596,0.013,0.011,1054.0,943.0,
269,t_1|participant_id[58],0.303,0.391,-0.403,1.066,0.013,0.009,981.0,937.0,
270,t_1|participant_id[59],0.823,0.416,0.152,1.621,0.014,0.01,921.0,982.0,
271,t_1|participant_id[60],-0.033,0.361,-0.645,0.646,0.011,0.008,1029.0,1021.0,
272,t_1|participant_id[61],0.383,0.445,-0.426,1.253,0.014,0.01,951.0,851.0,
273,t_1|participant_id[62],-0.022,0.35,-0.694,0.654,0.012,0.008,933.0,869.0,
274,t_1|participant_id[63],-0.009,0.384,-0.647,0.728,0.012,0.009,1017.0,1021.0,
275,t_1|participant_id[64],0.629,0.422,-0.037,1.472,0.013,0.009,1032.0,889.0,
276,t_1|participant_id[65],0.086,0.359,-0.716,0.657,0.012,0.009,906.0,912.0,
277,t_1|participant_id[66],0.015,0.302,-0.572,0.59,0.01,0.007,974.0,1026.0,
278,t_1|participant_id[67],-0.28,0.3,-0.823,0.282,0.01,0.007,889.0,941.0,
279,t_1|participant_id[68],0.033,0.371,-0.577,0.781,0.012,0.008,956.0,919.0,
280,t_1|participant_id[69],0.321,0.405,-0.475,1.062,0.013,0.009,1068.0,962.0,
281,v_1|participant_id_sigma,1.03,0.179,0.701,1.336,0.006,0.004,861.0,788.0,
282,v_1|participant_id_mu,-0.004,0.259,-0.492,0.472,0.008,0.006,973.0,1024.0,
283,theta_1|participant_id[1],-0.347,0.647,-1.569,0.887,0.02,0.015,1019.0,943.0,
284,theta_1|participant_id[2],-0.239,0.564,-1.375,0.741,0.019,0.014,914.0,1024.0,
285,theta_1|participant_id[3],-0.498,0.628,-1.72,0.658,0.02,0.014,1013.0,1062.0,
286,theta_1|participant_id[4],0.23,0.839,-1.298,1.788,0.026,0.019,1031.0,909.0,
