,index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
137,v_1|participant_id_offset[64],1.259,0.625,0.112,2.406,0.02,0.014,1023.0,838.0,
138,v_1|participant_id_offset[65],-0.328,0.369,-1.014,0.365,0.012,0.008,1024.0,939.0,
139,v_1|participant_id_offset[66],-1.095,1.661,-4.302,1.804,0.051,0.037,1051.0,979.0,
140,v_1|participant_id_offset[67],0.79,0.498,-0.166,1.718,0.016,0.011,1017.0,795.0,
141,v_1|participant_id_offset[68],0.004,0.475,-0.878,0.942,0.016,0.011,919.0,1023.0,
142,v_1|participant_id_offset[69],-0.709,0.631,-1.884,0.428,0.02,0.014,1046.0,1025.0,
143,v_1|participant_id[1],-5.038,1.561,-7.99,-2.282,0.05,0.035,997.0,908.0,
144,v_1|participant_id[2],-0.134,0.407,-0.911,0.543,0.012,0.01,1085.0,952.0,
145,v_1|participant_id[3],-1.549,0.633,-2.694,-0.379,0.021,0.015,909.0,913.0,
146,v_1|participant_id[4],0.211,0.45,-0.634,1.064,0.015,0.011,910.0,979.0,
147,v_1|participant_id[5],0.224,0.64,-0.999,1.379,0.02,0.014,1027.0,1013.0,
148,v_1|participant_id[6],1.414,0.852,-0.234,3.025,0.028,0.021,931.0,682.0,
149,v_1|participant_id[7],1.407,0.628,0.13,2.509,0.02,0.014,955.0,906.0,
150,v_1|participant_id[8],-0.192,0.577,-1.303,0.883,0.02,0.014,823.0,914.0,
151,v_1|participant_id[9],0.143,0.65,-1.144,1.267,0.02,0.015,1005.0,1015.0,
152,v_1|participant_id[10],0.331,0.374,-0.375,1.042,0.011,0.008,1069.0,994.0,
153,v_1|participant_id[11],0.21,0.46,-0.661,1.029,0.015,0.01,977.0,827.0,
154,v_1|participant_id[12],-1.248,0.531,-2.319,-0.289,0.018,0.013,929.0,733.0,
155,v_1|participant_id[13],-1.773,1.045,-3.947,-0.022,0.033,0.024,973.0,837.0,
156,v_1|participant_id[14],-3.212,1.162,-5.427,-1.201,0.037,0.027,1041.0,820.0,
157,v_1|participant_id[15],2.825,1.19,0.892,5.269,0.043,0.03,775.0,867.0,
158,v_1|participant_id[16],-4.196,1.598,-7.286,-1.489,0.055,0.039,849.0,898.0,
159,v_1|participant_id[17],1.202,0.54,0.171,2.205,0.017,0.012,984.0,1020.0,
160,v_1|participant_id[18],1.196,0.514,0.223,2.094,0.016,0.012,977.0,972.0,
161,v_1|participant_id[19],1.026,0.682,-0.159,2.465,0.022,0.015,987.0,982.0,
162,v_1|participant_id[20],0.485,1.517,-2.451,3.209,0.049,0.038,957.0,970.0,
163,v_1|participant_id[21],-3.815,1.407,-6.487,-1.479,0.045,0.032,975.0,944.0,
164,v_1|participant_id[22],-2.487,1.09,-4.606,-0.519,0.037,0.026,922.0,1016.0,
165,v_1|participant_id[23],1.384,1.029,-0.458,3.561,0.033,0.024,950.0,832.0,
166,v_1|participant_id[24],0.232,0.535,-0.758,1.269,0.017,0.012,1039.0,883.0,
167,v_1|participant_id[25],1.012,0.947,-0.634,3.005,0.03,0.022,979.0,927.0,
168,v_1|participant_id[26],5.665,1.375,3.294,8.105,0.043,0.03,1027.0,941.0,
169,v_1|participant_id[27],-2.444,1.072,-4.475,-0.64,0.035,0.025,908.0,779.0,
170,v_1|participant_id[28],-2.118,0.731,-3.429,-0.825,0.024,0.017,943.0,909.0,
171,v_1|participant_id[29],0.563,0.534,-0.587,1.459,0.017,0.012,981.0,969.0,
172,v_1|participant_id[30],0.347,0.516,-0.751,1.225,0.016,0.012,1018.0,1015.0,
173,v_1|participant_id[31],-0.525,0.511,-1.645,0.293,0.016,0.012,976.0,943.0,
174,v_1|participant_id[32],-0.85,0.451,-1.715,0.01,0.014,0.01,984.0,841.0,
175,v_1|participant_id[33],-3.236,1.126,-5.26,-1.301,0.035,0.026,1046.0,819.0,
176,v_1|participant_id[34],1.623,0.68,0.324,2.87,0.022,0.016,940.0,981.0,
177,v_1|participant_id[35],-4.412,1.427,-7.279,-2.151,0.043,0.031,1142.0,921.0,
178,v_1|participant_id[36],-0.351,0.392,-1.094,0.329,0.013,0.009,961.0,950.0,
